,Security Code,Security Id,Security Name,dayHigh,dayLow,52weekHigh,52weekLow
1361,522273,AHMDSTE,AHMEDABAD STEELCRAFT LTD.,10.50,10.50,19.30,10.47
2217,531644,TOKYOFIN,TOKYO FINANCE LTD.,10.50,10.50,11.02,7.00
1199,519064,ZKHANDEN,KHANDELWAL EXTRACTION LTD.,10.50,10.50,10.50,9.13
3802,542046,VIVIDM,Vivid Mercantile Ltd,10.50,10.25,48.35,10.25
3104,537839,PHOENIXTN,Phoenix Township Ltd,10.53,10.53,15.96,6.80
2039,531176,MEFCOMCAP,MEFCOM CAPITAL MARKETS LTD.,10.55,10.55,22.50,8.60
329,502445,CITADEL,CITADEL REALTY AND DEVELOPERS LTD.,10.55,10.55,22.00,9.50
2156,531454,POLYLINK,POLYLINK POLYMERS (INDIA) LTD.,10.58,9.30,17.93,9.09
2478,532407,MOSCHIP,Moschip Technologies Ltd,10.59,10.00,22.90,9.19
3672,540756,KAARYAFSL,Kaarya Facilities and Services Ltd,10.59,10.59,30.00,10.59
2800,532980,GOKUL,GOKUL REFOILS & SOLVENT LTD.,10.59,10.49,17.25,7.25
892,512289,SHIRPUR-G,SHIRPUR GOLD REFINERY LTD.,10.60,10.60,45.80,5.83
3025,534839,EFPL,ECO FRIENDLY FOOD PROCESSING PARK LTD.,10.62,10.62,15.45,10.62
1008,513536,GNRL,Gujarat Natural Resources Limited,10.64,10.64,16.90,7.77
1645,526355,DUROPACK,DUROPACK LTD.,10.66,10.66,17.35,9.21
50,500108,MTNL,MAHANAGAR TELEPHONE NIGAM LTD.,10.67,10.15,15.00,4.49
1583,524727,SDL,Span Divergent Ltd-$,10.68,10.50,31.40,9.26
1675,526519,ALPINEHOU,ALPINE HOUSING DEVELOPMENT CORPORATION LTD.,10.69,10.16,18.43,9.00
1241,519483,TAIIND,TAI INDUSTRIES LTD.-$,10.69,10.20,16.25,8.67
3045,535647,SDC,SDC Techmedia Ltd,10.70,7.30,15.80,7.30
3255,539044,MANAKSTELTD,Manaksia Steels Ltd,10.73,10.42,24.80,7.13
1026,513721,MFSINTRCRP,MFS INTERCORP LTD.,10.75,10.75,10.75,10.25
1671,526500,STRGRENWO,STERLING GREEN WOODS LTD.,10.75,10.75,11.03,7.67
3438,539680,GANGAPHARM,Ganga Pharmaceuticals Ltd,10.80,10.80,10.80,6.00
1478,523836,GUJRAFIA,GUJARAT RAFFIA INDUSTRIES LTD.,10.81,9.79,16.78,7.29
1194,518075,SURAJ,SURAJ PRODUCTS LTD.,10.84,10.84,24.75,10.12
2160,531471,DUKEOFS,DUKE OFFSHORE LTD.,10.88,9.25,30.00,9.25
3690,540811,DML,Diggi Multitrade Ltd,10.90,10.90,14.00,5.52
1867,530393,DBSTOCKBRO,DB (INTERNATIONAL) STOCK BROKERS LTD.,10.95,10.95,12.74,8.36
920,512487,REMIELEK,Remi Elektrotechnik Limited,10.97,10.97,15.45,10.97
1271,520127,BALTE,BALURGHAT TECHNOLOGIES LTD.,10.97,10.12,11.92,3.84
902,512367,ZSHERAPR,SHERATON PROPERTIES & FINANCE LTD.,10.98,10.98,10.98,9.97
586,507315,SAKHTISUG,SAKTHI SUGARS LTD.,10.99,8.80,14.20,6.90
3421,539598,ORACLECR,Oracle Credit Ltd,10.99,10.99,17.05,10.99
1081,514402,SHARDFI,SHARAD FIBRES & YARN PROCESSORS LTD.,11.00,11.00,11.00,10.17
3161,538646,QGO,QGO Finance Ltd,11.00,11.00,26.30,10.74
3271,539116,OPCHAINS,O. P. Chains Ltd,11.00,11.00,12.00,11.00
760,511169,HIMALFD,HIMALCHULI FOOD PRODUCTS LTD.,11.00,11.00,11.05,10.90
3192,538788,GILADAFINS,Gilada Finance & Investments Ltd,11.00,11.00,19.00,9.00
1381,523113,FUTURSEC,FUTURISTIC SECURITIES LTD.,11.00,11.00,11.93,10.22
342,502893,UNITEDINT,UNITED INTERACTIVE LTD.,11.05,11.05,15.85,10.65
3540,540144,DRA,DRA Consultants Ltd,11.10,10.55,14.95,7.56
2583,532660,VIVIMEDLAB,VIVIMED LABS LTD.,11.10,10.65,27.40,10.30
3480,539900,DIDL,Dalmia Industrial Development Ltd,11.10,11.10,11.72,9.55
3489,539946,BAZELINTER,Bazel International Ltd,11.11,11.11,11.11,11.11
3409,539546,BNL,Beekay Niryat Ltd,11.20,11.20,11.20,5.13
1085,514440,BPTEX,Blue Pearl Texspin Limited,11.20,11.20,14.80,10.32
1681,526546,CHOKSILA,CHOKSI LABORATORIES LTD.,11.24,10.21,15.00,9.70
3587,540386,ONTIC,Ontic Finserve Ltd,11.25,11.25,13.03,4.65
2130,531395,PADAMCO,PADAM COTTON YARNS LTD.,11.26,11.26,18.00,10.22
2067,531235,CITIPOR,CITIPORT FINANCIAL SERVICES LTD.,11.26,11.26,13.80,11.26
2789,532957,GOKAKTEX,GOKAK TEXTILES LTD.,11.28,11.27,25.35,8.04
1289,521105,OLYMPTX,OLYMPIA INDUSTRIES LTD.,11.30,11.30,29.40,8.51
1298,521161,SLSTLQ,SRI LAKSHMI SARASWATHI TEXTILES (ARNI) LTD.-$,11.30,11.30,12.51,11.30
1446,523620,PHRMASI,PHAARMASIA LTD.,11.30,11.30,22.05,10.30
3897,542932,BIRLATYRES,Birla Tyres Ltd,11.30,11.30,14.50,11.30
3172,538707,RCCL,Rajasthan Cylinders & Containers Ltd,11.39,11.39,25.40,11.39
3886,542865,ANUROOP,Anuroop Packaging Ltd,11.40,11.40,15.33,10.50
221,500426,UTLINDS,UTL Industries Limited,11.40,11.40,21.10,4.35
1358,522257,RAJOOENG,RAJOO ENGINEERS LTD.-$,11.44,11.00,43.95,9.80
1273,520141,SIBARAUT,SIBAR AUTO PARTS LTD.,11.45,11.40,35.05,8.70
911,512443,GANONPRO,Ganon Products Ltd,11.49,11.49,14.49,10.41
1704,526662,ARENTERP,RAJDARSHAN INDUSTRIES LTD.,11.50,11.50,20.00,10.50
823,511688,MATHEWE,MATHEW EASOW RESEARCH SECURITIES LTD.,11.50,11.50,12.00,9.85
3742,541299,DLCL,Dr Lalchandani Labs Ltd,11.50,11.50,21.75,10.40
3218,538919,SKILVEN,Skyline Ventures India Ltd,11.52,11.52,12.12,11.52
375,503816,SWADPOL,SWADESHI POLYTEX LTD.,11.52,11.09,11.52,1.87
1316,521234,SRINACHA,SRI NACHAMMAI COTTON MILLS LTD.-$,11.52,11.52,18.55,9.72
3799,542020,AKI,AKI India Ltd,11.53,11.53,11.53,6.00
2712,532847,HILTON,HILTON METAL FORGING LTD.,11.55,11.55,24.70,6.50
1777,530017,SIL,STANDARD INDUSTRIES LTD.,11.56,11.40,16.60,9.84
2064,531228,RANDER,RANDER CORPORATION LTD.,11.57,11.57,11.77,11.30
1086,514442,SRIKPRIND,SRI KPR INDUSTRIES LTD.,11.58,11.58,20.80,9.05
1652,526407,RPIL,RITESH PROPERTIES & INDUSTRIES LTD.,11.59,11.30,21.35,8.33
3498,539982,ASYL,Advance Syntex Ltd,11.60,11.60,30.00,11.60
2110,531338,MILESTONE,MILESTONE GLOBAL LTD.,11.60,11.60,14.04,11.16
3749,541338,UHZAVERI,U. H. Zaveri Ltd,11.60,11.60,19.50,9.55
1638,526269,CRSTCHM,CRESTCHEM LTD.,11.65,11.65,15.60,10.55
3093,537573,POLYMAC,Polymac Thermoformers Ltd,11.65,11.65,47.00,11.55
502,505840,JAIPAN,JAIPAN INDUSTRIES LTD.,11.79,10.67,21.40,6.85
1866,530389,GEEFC,GEEFCEE FINANCE LTD.,11.80,11.80,11.80,11.00
370,503772,MODWOOL,MODELLA WOOLLENS LTD.,11.83,11.83,31.35,9.95
2878,533204,GBGLOBAL,GB Global Ltd,11.83,11.83,17.10,2.35
3335,539290,BINDALAGRO,Oswal Greentech Ltd,11.85,11.15,20.45,7.05
2094,531301,HIGHSTREE,HIGH STREET FILATEX LTD.,11.87,11.87,12.49,11.78
1125,516110,SCANDENT,Scandent Imaging Limited,11.88,11.88,13.20,6.73
2176,531518,VIKASPROP,Vikas Proppant & Granite Ltd,11.88,11.88,18.20,2.74
1209,519191,RGRL,Retro Green Revolution Ltd,11.88,11.88,13.97,11.59
1545,524522,LAFFANSQ,LAFFANS PETROCHEMICALS LTD.-$,11.88,11.88,23.20,9.00
2272,531842,LAHOTIOV,LAHOTI OVERSEAS LTD.-$,11.89,10.50,24.40,9.55
3297,539196,AEL,Amba Enterprises Ltd,11.90,10.63,14.00,7.20
3858,542683,SUICH,Suich Industries Ltd,11.90,11.90,71.90,11.45
1983,530959,DIANATEA,DIANA TEA CO.LTD.,11.90,9.33,15.89,7.50
1023,513699,SOLIDSTON,SOLID STONE COMPANY LTD.,11.92,11.92,94.00,11.36
1921,530683,PITHP,PITHAMPUR POLY PRODUCTS LTD.,11.93,11.93,11.93,11.93
1805,530131,UDAICEMENT,UDAIPUR CEMENT WORKS LTD.,11.95,11.52,18.20,10.90
3769,541627,HITECHWIND,Hi-Tech Winding Systems Ltd,11.95,11.70,30.00,7.35
755,511139,BAJRFIN,BAJRANG FINANCE LTD.,11.97,11.97,11.97,11.97
630,507872,ASHNOOR,ASHNOOR TEXTILE MILLS LTD.,11.99,11.99,17.40,10.47
360,503635,SALSAIN,SHREE SALASAR INVESTMENT LTD.,12.00,12.00,12.40,11.78
185,500346,PUNJCOMMU,PUNJAB COMMUNICATIONS LTD.-$,12.00,11.28,22.30,9.71
1524,524396,BIOFILCHEM,BIOFIL CHEMICALS & PHARMACEUTICALS LTD.,12.00,11.25,17.90,3.86
2022,531129,INANI,INANI MARBLES & INDUSTRIES LTD.,12.00,12.00,26.25,10.95
871,512109,AVIVA,AVIVA INDUSTRIES LTD.,12.00,12.00,12.19,11.95
1772,527005,SHREEPAC,SHREE PACETRONIX LTD.,12.00,12.00,12.86,12.00
2063,531227,DECOMIC,DECO-MICA LTD.,12.00,12.00,29.50,12.00
2290,531892,KHANDSE,KHANDWALA SECURITIES LTD.,12.00,11.00,18.50,11.00
2337,532042,FRONTCORP,FRONTLINE CORPORATION LTD.,12.00,12.00,12.60,12.00
1378,523062,JJFINCOR,J.J.FINANCE CORPORATION LTD.,12.00,12.00,25.65,12.00
1780,530025,SAMYAKINT,SAMYAK INTERNATIONAL LTD.,12.02,12.02,16.12,12.02
100,500191,HMT,HMT LTD.,12.05,12.05,23.95,10.00
3526,540082,RSTL,Riddhi Steel and Tube Ltd,12.05,11.00,21.00,10.00
3408,539545,APOORVA,Apoorva Leasing Finance and Investment Company Ltd,12.05,12.05,34.00,9.60
3371,539409,NEERAJ,Neeraj Paper Marketing Ltd,12.06,12.06,17.30,10.00
3029,535142,CNEL,CHANNEL NINE ENTERTAINMENT LTD.,12.12,12.12,15.90,12.12
1114,516062,NATPLY,NATIONAL PLYWOOD INDUSTRIES LTD.,12.12,11.79,35.95,10.17
1724,526751,GRATEXI,GRATEX INDUSTRIES LTD.,12.12,12.12,14.33,9.50
313,502015,ASIIL,ASI Industries Ltd,12.15,10.57,18.20,8.20
3323,539265,AMRAFIN,Amrapali Fincap Ltd,12.16,12.16,25.65,8.45
1665,526481,PHOENXINTL,PHOENIX INTERNATIONAL LTD.,12.19,12.19,18.90,11.13
2534,532525,MAHABANK,BANK OF MAHARASHTRA,12.20,11.90,20.00,8.67
1605,526027,CUBEXTUB,CUBEX TUBINGS LTD.,12.20,11.72,17.77,8.37
2106,531334,VIKALPS,VIKALP SECURITIES LTD.,12.23,12.23,12.90,11.07
3726,541151,RIDINGS,Ridings Consulting Engineers India Ltd,12.25,12.00,24.60,12.00
1068,514318,JATTAINDUS,JATTASHANKAR INDUSTIES LTD.,12.28,11.12,18.45,11.12
996,513496,MEWATZI,MEWAT ZINC LTD.,12.29,12.29,12.29,9.22
2707,532839,DISHTV,DISH TV INDIA LTD.,12.29,11.76,42.35,10.35
3479,539895,SAGL,Shalimar Agencies Ltd,12.30,12.30,13.50,11.75
795,511535,NDASEC,NDA SECURITIES LTD.,12.30,12.30,13.65,9.65
2358,532124,RELIABVEN,RELIABLE VENTURES INDIA LTD.,12.32,12.32,14.50,10.70
2095,531304,NUTECGLOB,NUTECH GLOBAL LTD.,12.34,11.18,12.34,7.38
3833,542503,MAHIP,Mahip Industries Ltd,12.35,12.02,39.30,6.52
1564,524628,PARKERAC,PARKER AGROCHEM EXPORTS LTD.-$,12.35,12.35,14.25,12.35
197,500370,SALORAINTL,SALORA INTERNATIONAL LTD.,12.35,12.35,22.50,8.51
3655,540718,AKM,AKM Lace and Embrotex Ltd,12.40,12.40,24.75,12.40
3107,538019,OBIL,Oceanaa Biotek Industries Ltd,12.43,11.25,36.05,4.62
3424,539607,BLUECLOUDS,Blue Cloud Softech Solutions Ltd,12.46,12.00,13.11,12.00
1910,530615,GARGFUR,GARG FURNACE LTD.,12.49,12.49,14.00,11.90
2679,532799,HUBTOWN,HUBTOWN LTD.,12.50,11.91,39.00,11.30
2228,531673,ANKIN,ANKA INDIA LTD.,12.50,12.00,24.90,11.90
3289,539167,VLL,Virat Leasing Ltd,12.50,12.50,12.50,12.50
2758,532916,BVCL,BARAK VALLEY CEMENTS LTD.,12.50,12.50,19.55,9.50
1323,522004,BATLIBOI,BATLIBOI LTD.-$,12.50,11.05,17.00,8.50
3423,539600,CHAMAK,Chamak Holdings Ltd,12.50,12.50,12.50,12.50
3355,539363,SKC,Sri Krishna Constructions (India) Ltd,12.50,11.90,34.50,6.17
1923,530695,PRIMEPRO,PRIME PROPERTY DEVELOPMENT CORPORATION LTD.-$,12.51,11.33,26.50,10.50
2660,532771,JHS,JHS SVENDGAARD LABORATORIES LTD.,12.55,12.30,29.15,12.30
1803,530127,NPRFIN,NPR FINANCE LTD.,12.55,12.55,25.90,12.38
1847,530291,PAOS,Paos Industries Ltd,12.55,12.55,12.72,11.93
805,511589,AVONMORE,Avonmore Capital & Management Services Limited,12.55,11.65,18.45,8.00
1994,531003,SWRNASE,SWARNA SECURITIES LTD.,12.56,12.56,12.95,12.56
3264,539098,FILTRA,Filtra Consultants and Engineers Ltd,12.56,12.56,19.90,7.04
3770,541633,STRAEXPO,Sophia Traexpo Ltd,12.58,12.58,12.58,12.58
1919,530675,YORKEXP,YORK EXPORTS LTD.,12.60,12.60,12.60,7.08
3811,542206,BTSYN,B.T. Syndicate Ltd,12.60,11.90,12.84,7.78
2281,531870,POPULARES,POPULAR ESTATE MANAGEMENT LTD.,12.60,12.60,12.60,12.60
414,504398,SJCORP,SJ CORPORATION LTD.,12.62,12.62,13.97,12.62
1432,523489,CMMHOSP,CHENNAI MEENAKSHI MULTISPECIALITY HOSPITAL LTD.-$,12.64,12.01,16.47,4.43
190,500357,RAMAPPR-B,RAMA PAPER MILLS LTD.,12.69,11.60,22.40,10.16
1838,530253,RAJTUBE,RAJASTHAN TUBE MANUFACTURING CO.LTD.,12.70,12.70,19.95,12.70
3181,538733,STARLIT,Starlit Power Systems Ltd,12.70,12.70,16.53,10.11
773,511359,ADMANUM,AD-MANUM FINANCE LTD.,12.73,12.13,25.90,11.20
969,513305,TERRASCOPE,Terrascope Ventures Ltd,12.80,12.80,119.00,12.80
2351,532097,MUKANDENGG,MUKAND ENGINEERS LTD.,12.83,12.35,21.70,10.25
3490,539947,JLL,Jindal Leasefin Ltd,12.84,12.84,17.15,12.23
1731,526799,UNQTYMI,UNION QUALITY PLASTICS LTD.,12.85,12.25,54.80,12.25
1541,524514,TULASEEBIOE,TULASEE BIO-ETHANOL LTD.,12.86,12.86,12.96,11.77
2947,533451,KARMAENG,KARMA ENERGY LTD.,12.90,12.35,20.50,8.60
3206,538874,NEXUSCOMMO,Nexus Commodities And Technologies Ltd,12.90,12.90,30.10,11.67
1756,526921,21STCENMGM,TWENTYFIRST CENTURY MANAGEMENT SERVICES LTD.,12.90,12.70,22.60,12.46
956,513142,BALASORE,BALASORE ALLOYS LTD.,12.94,12.20,25.45,8.92
1291,521113,SUDTIND-B,SUDITI INDUSTRIES LTD.,12.95,11.60,33.00,11.55
3272,539117,SUJALA,Sujala Trading & Holdings Ltd,12.95,12.95,36.00,12.95
2953,533506,INVENTURE,INVENTURE GROWTH & SECURITIES LTD.,13.00,12.50,15.95,10.50
3709,540953,KENVI,Kenvi Jewels Ltd,13.00,13.00,13.00,4.14
3725,541144,ACTIVE,Active Clothing Co Ltd,13.00,12.00,32.80,11.60
3274,539119,JAINMARMO,Jain Marmo Industries Ltd,13.00,13.00,13.00,13.00
634,507894,SCHABLON,SCHABLONA INDIA LTD.,13.00,13.00,16.45,8.57
1254,519612,MAHAANF,MAHAAN FOODS LTD.,13.00,13.00,26.34,10.21
3341,539304,CANOPYFIN,Canopy Finance Ltd,13.00,13.00,13.00,12.75
1700,526640,RAYALEMA,ROYALE MANOR HOTELS & INDUSTRIES LTD.,13.00,12.42,13.38,8.03
3484,539922,RGIL,Rotographics (India) Ltd,13.00,13.00,13.00,12.07
3250,539032,FRASER,Fraser and Company Ltd,13.04,13.00,16.40,6.52
981,513397,VALLABHSQ,VALLABH STEELS LTD.-$,13.05,13.05,31.40,13.05
2575,532649,NECLIFE,NECTAR LIFESCIENCES LTD.,13.05,12.55,20.85,10.90
685,509046,ZLEENCON,LEENA CONSULTANCY LTD.,13.09,13.09,13.09,12.18
1956,530829,CILSEC,CIL SECURITIES LTD.,13.10,12.80,16.90,10.34
1788,530057,VIVANZA,Vivanza Biosciences Ltd,13.10,13.10,21.90,13.06
2755,532911,PARLEIND,Parle Industries Ltd,13.10,11.30,40.65,8.72
3390,539495,RAJKOTINV,Rajkot Investment Trust Ltd,13.12,13.12,13.12,13.12
3406,539543,VALLEY,Valley Magnesite Company Ltd,13.12,13.12,13.12,12.50
1683,526554,SALGUTI,SALGUTI INDUSTRIES LTD.,13.15,13.15,19.25,13.15
645,507970,PARMCOS-B,PARAMOUNT COSMETICS (INDIA) LTD.,13.19,13.19,21.65,9.80
758,511149,REMITR,REMI SECURITIES LTD.,13.20,13.20,13.20,12.70
3603,540515,KANUNGO,Kanungo Financiers Ltd,13.23,13.23,13.23,11.85
2293,531902,GALLOPENT,GALLOPS ENTERPRISE LTD.,13.25,13.25,15.15,11.88
2988,534328,HEXATRADEX,HEXA TRADEX LTD.,13.25,12.94,24.80,5.23
2424,532323,SHIVACEM,SHIVA CEMENT LTD.,13.25,12.70,17.70,6.25
3316,539229,MRSS,Majestic Research Services and Solutions Ltd,13.27,12.01,43.65,8.29
3049,535667,IFINSEC,INDIA FINSEC LTD.,13.28,13.28,34.60,12.05
2082,531273,RADHEDE,RADHE DEVELOPERS (INDIA) LTD.,13.30,13.30,16.22,7.55
2170,531503,MARIS,MARIS SPINNERS LTD.-$,13.30,13.30,64.45,13.30
1874,530427,CHOKSI,CHOKSI IMAGING LTD.,13.31,13.00,19.90,10.00
2989,534338,MAXHEIGHTS,MAXHEIGHTS INFRASTRUCTURE LTD.,13.35,13.25,21.50,10.73
3143,538565,VISTARAMAR,Vistar Amar Ltd,13.35,13.35,27.00,13.35
2274,531846,TRINITYLEA,TRINITY LEAGUE INDIA LTD.,13.35,13.35,15.28,13.15
3561,540204,NIDL,Narendra Investments (Delhi) Ltd,13.36,13.36,66.50,12.85
1214,519234,SIEL,Superior Industrial Enterprises Limited,13.36,13.36,13.36,12.60
882,512221,SPVGLOBAL,SPV Global Trading Ltd,13.37,13.37,13.37,13.37
840,511738,MEHSECU,MEHTA SECURITIES LTD.,13.38,13.38,13.38,11.52
1591,524764,NUTRA,Nutraplus India Limited,13.38,12.16,21.89,5.75
3001,534618,SAREL,Sangam Renewables Ltd,13.38,13.38,22.40,10.60
1040,514128,KONARKSY,KONARK SYNTHETIC LTD.,13.40,13.40,21.90,8.34
401,504273,MODULEX,Modulex Construction Technologies Ltd,13.49,12.99,28.00,12.01
2204,531608,GORANIN,GORANI INDUSTRIES LTD.,13.50,13.50,26.75,7.08
1076,514358,EVERLON,EVERLON SYNTHETICS LTD.,13.50,13.50,17.10,11.68
785,511463,ALEXANDER,Alexander Stamps And Coin Ltd,13.50,12.52,22.30,11.80
457,505324,MANUGRAPH,MANUGRAPH INDIA LTD.-$,13.50,13.00,33.65,12.30
3265,539099,ATHCON,Athena Constructions Ltd,13.60,13.60,22.30,13.60
365,503669,KKFIN,K K Fincorp Limited,13.65,13.65,13.65,11.88
2159,531465,NOUVEAU,NOUVEAU GLOBAL VENTURES LTD.,13.70,13.70,14.10,13.70
3893,542918,GIANLIFE,Gian Life Care Ltd,13.70,13.70,22.05,12.05
1036,514060,EVERTEX,Evergreen Textiles Limited,13.71,13.71,13.71,11.85
3426,539621,BCLENTERPR,BCL Enterprises Ltd,13.73,13.73,26.40,11.95
3564,540211,SIFL,Sparkling (India) Finshares Ltd,13.75,13.75,14.73,10.50
3448,539762,MODCL,Modern Converters Ltd,13.77,13.77,13.77,12.50
2061,531223,ANJANI,ANJANI SYNTHETICS LTD.-$,13.84,13.25,18.45,9.70
1399,523260,PEARLPOLY,PEARL POLYMERS LTD.,13.85,13.85,17.90,7.85
2581,532658,EON,EON ELECTRIC LTD.,13.85,12.80,46.50,12.05
2074,531255,PARAGONF,PARAGON FINANCE LTD.,13.90,13.90,18.60,9.70
2999,534612,AMTL,ADVANCE METERING TECHNOLOGY LTD.,13.90,13.30,31.30,8.70
1061,514274,AARVEEDEN,AARVEE DENIMS & EXPORTS LTD.,13.94,13.08,26.75,10.92
1623,526173,ANDREWYU,ANDREW YULE & COMPANY LTD.,13.95,13.61,20.45,10.41
1396,523232,CONTPTR,CONTINENTAL PETROLEUMS LTD.,13.95,13.95,36.75,13.30
3396,539521,NAVIGANT,Navigant Corporate Advisors Ltd,14.00,14.00,17.50,14.00
1786,530053,REALECO,Real Eco-Energy Ltd,14.00,14.00,15.40,10.65
2465,532386,CALSOFT,CALIFORNIA SOFTWARE CO.LTD.,14.00,13.70,26.95,9.27
788,511501,BHARAT,BHARAT BHUSHAN SHARE & COMMODITY BROKERS LTD.,14.00,13.00,20.70,12.11
1186,517546,ALFATRAN,ALFA TRANSFORMERS LTD.,14.00,13.97,29.00,13.97
1831,530231,SUBSM,SUBHASH SILK MILLS LTD.,14.00,14.00,14.00,14.00
3443,539725,GOKULAGRO,Gokul Agro Resources Ltd,14.00,12.86,18.78,8.75
2558,532624,JINDALPHOT,JINDAL PHOTO LTD.,14.00,13.30,37.85,11.81
2085,531279,TRISHAKT,TRISHAKTI ELECTRONICS & INDUSTRIES LTD.,14.00,13.95,21.40,13.95
2383,532180,DHANBANK,Dhanlaxmi Bank Limited,14.00,13.71,21.25,12.65
2940,533344,PFS,PTC INDIA FINANCIAL SERVICES LTD.,14.00,13.35,17.80,10.80
3449,539767,MNIL,Mega Nirman and Industries Ltd,14.00,14.00,45.00,14.00
2062,531225,XTGLOBAL,Xtglobal Infotech Ltd,14.09,13.58,15.20,2.35
3556,540190,FRANKLININD,Franklin Industries Ltd,14.10,14.10,17.60,10.74
635,507910,FIBERWEB,FIBERWEB (INDIA) LTD.,14.10,13.25,38.70,10.60
3222,538923,SOFCOM,Sofcom Systems Ltd,14.11,14.11,16.15,14.11
189,500356,RAMANEWS,SHREE RAMA NEWSPRINT LTD.,14.12,13.39,24.60,12.70
1279,521018,MARALOVER,MARAL OVERSEAS LTD.,14.15,13.95,29.45,13.38
58,500117,DCW,DCW LTD.,14.15,13.70,23.15,12.10
1927,530709,GOWRALE,GOWRA LEASING & FINANCE LTD.,14.17,14.17,18.40,13.35
3207,538875,SELLWIN,Sellwin Traders Ltd,14.17,14.17,14.17,13.00
3846,542653,JINAAM,Jinaams Dress Ltd,14.20,14.20,59.00,12.70
2556,532621,MORARJEE,MORARJEE TEXTILES LTD.,14.20,14.20,29.10,10.13
2123,531364,PARAMONE,Paramone Concepts Ltd,14.20,14.20,21.00,10.00
1290,521109,NAGREEKEXP,NAGREEKA EXPORTS LTD.-$,14.25,13.10,26.75,11.70
1592,524768,EMMESSA,EMMESSAR BIOTECH & NUTRITION LTD.,14.25,12.96,20.70,9.20
3343,539311,NFIL,Nishtha Finance and Investment (India) Ltd,14.25,14.25,15.00,13.78
3507,540023,COLORCHIPS,Colorchips New Media Ltd,14.30,14.30,110.10,14.30
2004,531051,VINTAGES,VINTAGE SECURITIES LTD.,14.35,14.35,16.80,14.35
1746,526861,RISHILASE,RISHI LASER LTD.,14.35,11.41,24.60,8.66
1860,530363,UGARSUGAR,UGAR SUGAR WORKS LTD.-$,14.36,14.01,17.86,11.20
2907,533272,CEBBCO,COMMERCIAL ENGINEERS & BODY BUILDERS CO. LTD.,14.36,14.00,24.50,12.45
1649,526373,CINDHO,CINDRELLA HOTELS LTD.-$,14.40,14.35,26.65,13.35
2142,531416,NARPROP,NARENDRA PROPERTIES LTD.,14.40,14.40,14.40,9.18
2227,531672,INANISEC,INANI SECURITIES LTD.,14.41,14.41,14.41,10.61
2873,533192,KCPSUGIND,KCP SUGAR & INDUSTRIES CORPORATION LTD.,14.45,14.00,19.25,10.90
1555,524590,HEMORGANIC,Hemo Organic Limited,14.45,14.45,17.30,14.45
1427,523449,SHARP,SHARP INDIA LTD.,14.50,13.65,34.00,10.60
2189,531556,CORALFINAC,CORAL INDIA FINANCE & HOUSING LTD.,14.51,13.45,22.90,8.91
2898,533261,EROSMEDIA,EROS INTERNATIONAL MEDIA LTD.,14.55,13.65,89.95,9.08
1138,517170,KLKELEC,KLK Electrical Ltd,14.55,14.55,15.31,14.55
1480,523840,INNOVTEC,INNOVATIVE TECH PACK LTD.,14.65,13.50,33.50,10.05
2103,531324,ROSELABS,ROSELABS FINANCE LTD.,14.66,14.66,15.75,11.74
155,500288,MOREPENLAB,MOREPEN LABORATORIES LTD.,14.70,14.30,24.00,12.70
408,504360,REMISIN,REMI SALES & ENGINEERING LTD.,14.70,14.70,14.70,14.70
2585,532662,HTMEDIA,HT MEDIA LTD.,14.75,14.00,43.15,13.85
520,506128,PARNAXLAB,PARNAX LAB LTD.,14.75,14.75,38.90,13.92
3076,536773,JPOLYINVST,Jindal Poly Investment and Finance Company Ltd,14.75,14.75,43.90,8.46
2860,533164,TEXMOPIPES,TEXMO PIPES & PRODUCTS LTD.,14.75,14.20,22.85,12.21
2199,531592,GENPHARMA,Generic Pharmasec Ltd,14.80,13.40,18.00,9.50
2129,531390,UPSURGE,UPSURGE INVESTMENT & FINANCE LTD.,14.85,14.85,20.50,11.50
916,512477,BETXIND,BETEX INDIA LTD.,14.90,14.90,33.50,13.70
1810,530145,KISAN,KISAN MOULDINGS LTD.-$,14.90,14.50,66.85,14.50
2812,533001,SOMICONV,SOMI CONVEYOR BELTINGS LTD.,14.90,13.50,32.95,10.01
3422,539599,KEL,Kotia Enterprises Ltd,14.93,13.12,25.35,12.14
2476,532404,7TEC,SAVEN TECHNOLOGIES LTD.,14.93,13.71,27.40,11.20
2523,532505,UCOBANK,UCO BANK,14.95,13.95,22.20,11.00
2112,531340,BERVINL,BERVIN INVESTMENT & LEASING LTD.,14.96,14.96,17.70,5.56
1070,514324,OMNITEX,OMNITEX INDUSTRIES (INDIA) LTD.,14.96,14.96,18.00,10.00
2164,531494,NAVBLDR,NAVKAR BUILDERS LTD.,14.96,14.96,30.90,12.83
3368,539405,DITCO,Decorous Investment & Trading Co Ltd,14.96,14.96,14.96,14.96
1032,514034,JBFIND,JBF INDUSTRIES LTD.,15.00,15.00,29.40,6.43
1525,524400,ISHITADR,ISHITA DRUGS & INDUSTRIES LTD.,15.00,15.00,21.80,10.75
3588,540393,SMLT,Sarthak Metals Ltd,15.00,15.00,33.00,9.20
226,500449,HOCL,HINDUSTAN ORGANIC CHEMICALS LTD.,15.00,13.00,26.30,10.70
2280,531869,SACHEMT,SACHETA METALS LTD.,15.00,13.30,43.50,12.10
3260,539090,RAJPUTANA,Rajputana Investment and Finance Ltd,15.00,15.00,15.42,10.20
